transaction_id,transaction_date,year,month,month_name,day_of_week,day_name,amount,description,merchant,transaction_type,category_name,category_type,is_essential,parent_category,account_name,account_type
367,2024-12-18,2024,12,December ,3,Wednesday,42.08,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Amex Credit Card,credit_card
362,2024-12-17,2024,12,December ,2,Tuesday  ,139.51,Purchase at Safeway,Safeway,debit,Groceries,expense,t,Food,Primary Checking,checking
361,2024-12-17,2024,12,December ,2,Tuesday  ,40.42,Purchase at Target,Target,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
360,2024-12-17,2024,12,December ,2,Tuesday  ,28.46,Purchase at Olive Garden,Olive Garden,debit,Restaurants,expense,f,Food,Chase Credit Card,credit_card
364,2024-12-17,2024,12,December ,2,Tuesday  ,75.96,Purchase at Safeway,Safeway,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
365,2024-12-17,2024,12,December ,2,Tuesday  ,83.11,Purchase at Olive Garden,Olive Garden,debit,Restaurants,expense,f,Food,Amex Credit Card,credit_card
363,2024-12-17,2024,12,December ,2,Tuesday  ,76.14,Purchase at Pizza Hut,Pizza Hut,debit,Restaurants,expense,f,Food,Chase Credit Card,credit_card
356,2024-12-16,2024,12,December ,1,Monday   ,154.09,Purchase at PG&E,PG&E,debit,Utilities,expense,t,Housing,Chase Credit Card,credit_card
355,2024-12-16,2024,12,December ,1,Monday   ,50.89,Purchase at Chevron,Chevron,debit,Gas/Fuel,expense,t,Transportation,Primary Checking,checking
359,2024-12-16,2024,12,December ,1,Monday   ,73.12,Purchase at 76 Station,76 Station,debit,Gas/Fuel,expense,t,Transportation,Amex Credit Card,credit_card
358,2024-12-16,2024,12,December ,1,Monday   ,120.26,Purchase at Water District,Water District,debit,Utilities,expense,t,Housing,Primary Checking,checking
357,2024-12-16,2024,12,December ,1,Monday   ,33.64,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Chase Credit Card,credit_card
351,2024-12-15,2024,12,December ,0,Sunday   ,53.91,Purchase at Chevron,Chevron,debit,Gas/Fuel,expense,t,Transportation,Chase Credit Card,credit_card
354,2024-12-15,2024,12,December ,0,Sunday   ,51.99,Purchase at Local Bistro,Local Bistro,debit,Restaurants,expense,f,Food,Chase Credit Card,credit_card
353,2024-12-15,2024,12,December ,0,Sunday   ,72.22,Purchase at Whole Foods,Whole Foods,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
352,2024-12-15,2024,12,December ,0,Sunday   ,19.67,Purchase at Generic Merchant,Generic Merchant,debit,Car Maintenance,expense,f,Transportation,Chase Credit Card,credit_card
350,2024-12-14,2024,12,December ,6,Saturday ,49.30,Purchase at Safeway,Safeway,debit,Groceries,expense,t,Food,Primary Checking,checking
349,2024-12-14,2024,12,December ,6,Saturday ,123.01,Purchase at Safeway,Safeway,debit,Groceries,expense,t,Food,Chase Credit Card,credit_card
342,2024-12-13,2024,12,December ,5,Friday   ,174.16,Purchase at PG&E,PG&E,debit,Utilities,expense,t,Housing,Amex Credit Card,credit_card
348,2024-12-13,2024,12,December ,5,Friday   ,68.83,Purchase at Costco,Costco,debit,Groceries,expense,t,Food,Chase Credit Card,credit_card
347,2024-12-13,2024,12,December ,5,Friday   ,21.88,Purchase at Pizza Hut,Pizza Hut,debit,Restaurants,expense,f,Food,Chase Credit Card,credit_card
346,2024-12-13,2024,12,December ,5,Friday   ,108.93,Purchase at Whole Foods,Whole Foods,debit,Groceries,expense,t,Food,Primary Checking,checking
345,2024-12-13,2024,12,December ,5,Friday   ,92.38,Purchase at Generic Merchant,Generic Merchant,debit,Personal Care,expense,f,Personal,Amex Credit Card,credit_card
344,2024-12-13,2024,12,December ,5,Friday   ,194.16,Purchase at Internet Provider,Internet Provider,debit,Utilities,expense,t,Housing,Amex Credit Card,credit_card
343,2024-12-13,2024,12,December ,5,Friday   ,66.34,Purchase at Pizza Hut,Pizza Hut,debit,Restaurants,expense,f,Food,Primary Checking,checking
338,2024-12-12,2024,12,December ,4,Thursday ,96.34,Purchase at Generic Merchant,Generic Merchant,debit,Personal Care,expense,f,Personal,Primary Checking,checking
337,2024-12-12,2024,12,December ,4,Thursday ,144.99,Purchase at Trader Joes,Trader Joes,debit,Groceries,expense,t,Food,Primary Checking,checking
336,2024-12-12,2024,12,December ,4,Thursday ,133.47,Purchase at Internet Provider,Internet Provider,debit,Utilities,expense,t,Housing,Primary Checking,checking
335,2024-12-12,2024,12,December ,4,Thursday ,90.52,Purchase at Generic Merchant,Generic Merchant,debit,Car Maintenance,expense,f,Transportation,Amex Credit Card,credit_card
339,2024-12-12,2024,12,December ,4,Thursday ,174.47,Purchase at Trader Joes,Trader Joes,debit,Groceries,expense,t,Food,Chase Credit Card,credit_card
340,2024-12-12,2024,12,December ,4,Thursday ,7.47,Purchase at Starbucks,Starbucks,debit,Coffee Shops,expense,f,Food,Primary Checking,checking
341,2024-12-12,2024,12,December ,4,Thursday ,147.58,Purchase at Internet Provider,Internet Provider,debit,Utilities,expense,t,Housing,Amex Credit Card,credit_card
333,2024-12-11,2024,12,December ,3,Wednesday,43.96,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Amex Credit Card,credit_card
332,2024-12-11,2024,12,December ,3,Wednesday,23.88,Purchase at Generic Merchant,Generic Merchant,debit,Home Maintenance,expense,f,Housing,Amex Credit Card,credit_card
330,2024-12-11,2024,12,December ,3,Wednesday,40.65,Purchase at Chevron,Chevron,debit,Gas/Fuel,expense,t,Transportation,Amex Credit Card,credit_card
331,2024-12-11,2024,12,December ,3,Wednesday,125.93,Purchase at Whole Foods,Whole Foods,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
334,2024-12-11,2024,12,December ,3,Wednesday,8.10,Purchase at Dunkin,Dunkin,debit,Coffee Shops,expense,f,Food,Chase Credit Card,credit_card
328,2024-12-10,2024,12,December ,2,Tuesday  ,170.66,Purchase at Whole Foods,Whole Foods,debit,Groceries,expense,t,Food,Chase Credit Card,credit_card
329,2024-12-10,2024,12,December ,2,Tuesday  ,69.18,Purchase at Sushi Palace,Sushi Palace,debit,Restaurants,expense,f,Food,Primary Checking,checking
322,2024-12-09,2024,12,December ,1,Monday   ,8.00,Purchase at Peets Coffee,Peets Coffee,debit,Coffee Shops,expense,f,Food,Chase Credit Card,credit_card
327,2024-12-09,2024,12,December ,1,Monday   ,64.56,Purchase at Arco,Arco,debit,Gas/Fuel,expense,t,Transportation,Primary Checking,checking
326,2024-12-09,2024,12,December ,1,Monday   ,168.14,Purchase at Safeway,Safeway,debit,Groceries,expense,t,Food,Chase Credit Card,credit_card
325,2024-12-09,2024,12,December ,1,Monday   ,27.13,Purchase at Sushi Palace,Sushi Palace,debit,Restaurants,expense,f,Food,Amex Credit Card,credit_card
324,2024-12-09,2024,12,December ,1,Monday   ,50.49,Purchase at 76 Station,76 Station,debit,Gas/Fuel,expense,t,Transportation,Amex Credit Card,credit_card
323,2024-12-09,2024,12,December ,1,Monday   ,162.60,Purchase at Generic Merchant,Generic Merchant,debit,Medical,expense,t,Healthcare,Amex Credit Card,credit_card
316,2024-12-08,2024,12,December ,0,Sunday   ,172.63,Purchase at Safeway,Safeway,debit,Groceries,expense,t,Food,Chase Credit Card,credit_card
317,2024-12-08,2024,12,December ,0,Sunday   ,285.13,Purchase at Generic Merchant,Generic Merchant,debit,Medical,expense,t,Healthcare,Amex Credit Card,credit_card
319,2024-12-08,2024,12,December ,0,Sunday   ,39.61,Purchase at Chevron,Chevron,debit,Gas/Fuel,expense,t,Transportation,Amex Credit Card,credit_card
315,2024-12-08,2024,12,December ,0,Sunday   ,166.98,Purchase at Trader Joes,Trader Joes,debit,Groceries,expense,t,Food,Chase Credit Card,credit_card
314,2024-12-08,2024,12,December ,0,Sunday   ,91.75,Purchase at Generic Merchant,Generic Merchant,debit,Home Maintenance,expense,f,Housing,Amex Credit Card,credit_card
321,2024-12-08,2024,12,December ,0,Sunday   ,42.32,Purchase at Chevron,Chevron,debit,Gas/Fuel,expense,t,Transportation,Amex Credit Card,credit_card
320,2024-12-08,2024,12,December ,0,Sunday   ,67.96,Purchase at Chipotle,Chipotle,debit,Restaurants,expense,f,Food,Amex Credit Card,credit_card
318,2024-12-08,2024,12,December ,0,Sunday   ,23.27,Purchase at Pizza Hut,Pizza Hut,debit,Restaurants,expense,f,Food,Primary Checking,checking
310,2024-12-07,2024,12,December ,6,Saturday ,45.54,Purchase at Arco,Arco,debit,Gas/Fuel,expense,t,Transportation,Primary Checking,checking
309,2024-12-07,2024,12,December ,6,Saturday ,98.02,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Primary Checking,checking
313,2024-12-07,2024,12,December ,6,Saturday ,186.74,Purchase at Water District,Water District,debit,Utilities,expense,t,Housing,Primary Checking,checking
312,2024-12-07,2024,12,December ,6,Saturday ,89.80,Purchase at Internet Provider,Internet Provider,debit,Utilities,expense,t,Housing,Amex Credit Card,credit_card
311,2024-12-07,2024,12,December ,6,Saturday ,178.80,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Amex Credit Card,credit_card
305,2024-12-06,2024,12,December ,5,Friday   ,35.62,Purchase at Local Bistro,Local Bistro,debit,Restaurants,expense,f,Food,Amex Credit Card,credit_card
304,2024-12-06,2024,12,December ,5,Friday   ,74.74,Purchase at Shell,Shell,debit,Gas/Fuel,expense,t,Transportation,Chase Credit Card,credit_card
303,2024-12-06,2024,12,December ,5,Friday   ,62.51,Purchase at Chevron,Chevron,debit,Gas/Fuel,expense,t,Transportation,Primary Checking,checking
302,2024-12-06,2024,12,December ,5,Friday   ,123.34,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Amex Credit Card,credit_card
308,2024-12-06,2024,12,December ,5,Friday   ,61.76,Purchase at Trader Joes,Trader Joes,debit,Groceries,expense,t,Food,Chase Credit Card,credit_card
307,2024-12-06,2024,12,December ,5,Friday   ,55.16,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Amex Credit Card,credit_card
306,2024-12-06,2024,12,December ,5,Friday   ,88.31,Purchase at Whole Foods,Whole Foods,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
300,2024-12-05,2024,12,December ,4,Thursday ,142.59,Purchase at Whole Foods,Whole Foods,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
301,2024-12-05,2024,12,December ,4,Thursday ,11.92,Purchase at Generic Merchant,Generic Merchant,debit,Personal Care,expense,f,Personal,Primary Checking,checking
296,2024-12-04,2024,12,December ,3,Wednesday,95.33,Purchase at Generic Merchant,Generic Merchant,debit,Car Maintenance,expense,f,Transportation,Chase Credit Card,credit_card
295,2024-12-04,2024,12,December ,3,Wednesday,69.29,Purchase at Costco,Costco,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
294,2024-12-04,2024,12,December ,3,Wednesday,20.77,Purchase at Generic Merchant,Generic Merchant,debit,Personal Care,expense,f,Personal,Primary Checking,checking
293,2024-12-04,2024,12,December ,3,Wednesday,8.72,Purchase at Local Cafe,Local Cafe,debit,Coffee Shops,expense,f,Food,Chase Credit Card,credit_card
298,2024-12-04,2024,12,December ,3,Wednesday,18.63,Purchase at Generic Merchant,Generic Merchant,debit,Home Maintenance,expense,f,Housing,Amex Credit Card,credit_card
299,2024-12-04,2024,12,December ,3,Wednesday,72.00,Purchase at Generic Merchant,Generic Merchant,debit,Home Maintenance,expense,f,Housing,Amex Credit Card,credit_card
297,2024-12-04,2024,12,December ,3,Wednesday,206.43,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Amex Credit Card,credit_card
292,2024-12-03,2024,12,December ,2,Tuesday  ,55.13,Purchase at Arco,Arco,debit,Gas/Fuel,expense,t,Transportation,Chase Credit Card,credit_card
291,2024-12-03,2024,12,December ,2,Tuesday  ,70.52,Purchase at 76 Station,76 Station,debit,Gas/Fuel,expense,t,Transportation,Amex Credit Card,credit_card
290,2024-12-02,2024,12,December ,1,Monday   ,63.50,Purchase at Pizza Hut,Pizza Hut,debit,Restaurants,expense,f,Food,Primary Checking,checking
289,2024-12-02,2024,12,December ,1,Monday   ,88.86,Purchase at Costco,Costco,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
288,2024-12-02,2024,12,December ,1,Monday   ,40.46,Purchase at 76 Station,76 Station,debit,Gas/Fuel,expense,t,Transportation,Primary Checking,checking
286,2024-12-02,2024,12,December ,1,Monday   ,35.29,Purchase at 76 Station,76 Station,debit,Gas/Fuel,expense,t,Transportation,Primary Checking,checking
285,2024-12-02,2024,12,December ,1,Monday   ,52.16,Purchase at Shell,Shell,debit,Gas/Fuel,expense,t,Transportation,Chase Credit Card,credit_card
287,2024-12-02,2024,12,December ,1,Monday   ,6.30,Purchase at Peets Coffee,Peets Coffee,debit,Coffee Shops,expense,f,Food,Primary Checking,checking
2,2024-12-01,2024,12,December ,0,Sunday   ,5112.09,Monthly Salary Deposit,Employer Inc,credit,Salary,income,f,Salary,Primary Checking,checking
284,2024-12-01,2024,12,December ,0,Sunday   ,76.59,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Amex Credit Card,credit_card
283,2024-12-01,2024,12,December ,0,Sunday   ,20.87,Purchase at Chipotle,Chipotle,debit,Restaurants,expense,f,Food,Chase Credit Card,credit_card
278,2024-11-30,2024,11,November ,6,Saturday ,75.90,Purchase at Chipotle,Chipotle,debit,Restaurants,expense,f,Food,Primary Checking,checking
277,2024-11-30,2024,11,November ,6,Saturday ,35.43,Purchase at Arco,Arco,debit,Gas/Fuel,expense,t,Transportation,Amex Credit Card,credit_card
276,2024-11-30,2024,11,November ,6,Saturday ,18.89,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Chase Credit Card,credit_card
279,2024-11-30,2024,11,November ,6,Saturday ,140.94,Purchase at Whole Foods,Whole Foods,debit,Groceries,expense,t,Food,Chase Credit Card,credit_card
280,2024-11-30,2024,11,November ,6,Saturday ,54.61,Purchase at Shell,Shell,debit,Gas/Fuel,expense,t,Transportation,Amex Credit Card,credit_card
281,2024-11-30,2024,11,November ,6,Saturday ,11.70,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Chase Credit Card,credit_card
282,2024-11-30,2024,11,November ,6,Saturday ,58.57,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Primary Checking,checking
271,2024-11-29,2024,11,November ,5,Friday   ,93.45,Purchase at Generic Merchant,Generic Merchant,debit,Home Maintenance,expense,f,Housing,Amex Credit Card,credit_card
270,2024-11-29,2024,11,November ,5,Friday   ,97.53,Purchase at Generic Merchant,Generic Merchant,debit,Home Maintenance,expense,f,Housing,Primary Checking,checking
275,2024-11-29,2024,11,November ,5,Friday   ,35.38,Purchase at Generic Merchant,Generic Merchant,debit,Home Maintenance,expense,f,Housing,Chase Credit Card,credit_card
274,2024-11-29,2024,11,November ,5,Friday   ,48.44,Purchase at Olive Garden,Olive Garden,debit,Restaurants,expense,f,Food,Primary Checking,checking
273,2024-11-29,2024,11,November ,5,Friday   ,15.50,Purchase at Chipotle,Chipotle,debit,Restaurants,expense,f,Food,Primary Checking,checking
272,2024-11-29,2024,11,November ,5,Friday   ,144.34,Purchase at PG&E,PG&E,debit,Utilities,expense,t,Housing,Amex Credit Card,credit_card
267,2024-11-28,2024,11,November ,4,Thursday ,92.92,Purchase at Trader Joes,Trader Joes,debit,Groceries,expense,t,Food,Primary Checking,checking
269,2024-11-28,2024,11,November ,4,Thursday ,44.73,Purchase at Chipotle,Chipotle,debit,Restaurants,expense,f,Food,Primary Checking,checking
268,2024-11-28,2024,11,November ,4,Thursday ,30.58,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Primary Checking,checking
265,2024-11-27,2024,11,November ,3,Wednesday,57.16,Purchase at Arco,Arco,debit,Gas/Fuel,expense,t,Transportation,Primary Checking,checking
266,2024-11-27,2024,11,November ,3,Wednesday,42.49,Purchase at Trader Joes,Trader Joes,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
258,2024-11-26,2024,11,November ,2,Tuesday  ,21.81,Purchase at Generic Merchant,Generic Merchant,debit,Home Maintenance,expense,f,Housing,Chase Credit Card,credit_card
257,2024-11-26,2024,11,November ,2,Tuesday  ,107.76,Purchase at Target,Target,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
264,2024-11-26,2024,11,November ,2,Tuesday  ,44.17,Purchase at Sushi Palace,Sushi Palace,debit,Restaurants,expense,f,Food,Amex Credit Card,credit_card
263,2024-11-26,2024,11,November ,2,Tuesday  ,123.41,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Primary Checking,checking
262,2024-11-26,2024,11,November ,2,Tuesday  ,36.55,Purchase at Arco,Arco,debit,Gas/Fuel,expense,t,Transportation,Amex Credit Card,credit_card
261,2024-11-26,2024,11,November ,2,Tuesday  ,22.96,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Amex Credit Card,credit_card
260,2024-11-26,2024,11,November ,2,Tuesday  ,79.63,Purchase at Target,Target,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
259,2024-11-26,2024,11,November ,2,Tuesday  ,123.97,Purchase at Trader Joes,Trader Joes,debit,Groceries,expense,t,Food,Primary Checking,checking
253,2024-11-25,2024,11,November ,1,Monday   ,59.41,Purchase at Trader Joes,Trader Joes,debit,Groceries,expense,t,Food,Primary Checking,checking
255,2024-11-25,2024,11,November ,1,Monday   ,75.31,Purchase at Generic Merchant,Generic Merchant,debit,Medical,expense,t,Healthcare,Chase Credit Card,credit_card
256,2024-11-25,2024,11,November ,1,Monday   ,56.10,Purchase at Target,Target,debit,Groceries,expense,t,Food,Primary Checking,checking
254,2024-11-25,2024,11,November ,1,Monday   ,105.28,Purchase at Costco,Costco,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
252,2024-11-24,2024,11,November ,0,Sunday   ,151.49,Purchase at Trader Joes,Trader Joes,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
251,2024-11-24,2024,11,November ,0,Sunday   ,220.75,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Chase Credit Card,credit_card
245,2024-11-23,2024,11,November ,6,Saturday ,54.84,Purchase at Chevron,Chevron,debit,Gas/Fuel,expense,t,Transportation,Chase Credit Card,credit_card
246,2024-11-23,2024,11,November ,6,Saturday ,160.75,Purchase at Target,Target,debit,Groceries,expense,t,Food,Chase Credit Card,credit_card
250,2024-11-23,2024,11,November ,6,Saturday ,27.04,Purchase at Olive Garden,Olive Garden,debit,Restaurants,expense,f,Food,Amex Credit Card,credit_card
248,2024-11-23,2024,11,November ,6,Saturday ,17.58,Purchase at Chipotle,Chipotle,debit,Restaurants,expense,f,Food,Chase Credit Card,credit_card
249,2024-11-23,2024,11,November ,6,Saturday ,74.90,Purchase at Olive Garden,Olive Garden,debit,Restaurants,expense,f,Food,Primary Checking,checking
247,2024-11-23,2024,11,November ,6,Saturday ,39.37,Purchase at Generic Merchant,Generic Merchant,debit,Home Maintenance,expense,f,Housing,Primary Checking,checking
244,2024-11-22,2024,11,November ,5,Friday   ,57.11,Purchase at Safeway,Safeway,debit,Groceries,expense,t,Food,Primary Checking,checking
243,2024-11-22,2024,11,November ,5,Friday   ,59.36,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Primary Checking,checking
242,2024-11-22,2024,11,November ,5,Friday   ,56.09,Purchase at Arco,Arco,debit,Gas/Fuel,expense,t,Transportation,Amex Credit Card,credit_card
241,2024-11-22,2024,11,November ,5,Friday   ,5.96,Purchase at Starbucks,Starbucks,debit,Coffee Shops,expense,f,Food,Primary Checking,checking
240,2024-11-22,2024,11,November ,5,Friday   ,120.92,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Amex Credit Card,credit_card
239,2024-11-22,2024,11,November ,5,Friday   ,143.58,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Chase Credit Card,credit_card
238,2024-11-22,2024,11,November ,5,Friday   ,181.27,Purchase at PG&E,PG&E,debit,Utilities,expense,t,Housing,Chase Credit Card,credit_card
237,2024-11-22,2024,11,November ,5,Friday   ,142.18,Purchase at Target,Target,debit,Groceries,expense,t,Food,Primary Checking,checking
232,2024-11-21,2024,11,November ,4,Thursday ,10.27,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Chase Credit Card,credit_card
231,2024-11-21,2024,11,November ,4,Thursday ,75.95,Purchase at Olive Garden,Olive Garden,debit,Restaurants,expense,f,Food,Amex Credit Card,credit_card
230,2024-11-21,2024,11,November ,4,Thursday ,59.63,Purchase at Arco,Arco,debit,Gas/Fuel,expense,t,Transportation,Primary Checking,checking
229,2024-11-21,2024,11,November ,4,Thursday ,42.35,Purchase at Safeway,Safeway,debit,Groceries,expense,t,Food,Chase Credit Card,credit_card
233,2024-11-21,2024,11,November ,4,Thursday ,60.42,Purchase at Generic Merchant,Generic Merchant,debit,Personal Care,expense,f,Personal,Primary Checking,checking
234,2024-11-21,2024,11,November ,4,Thursday ,177.22,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Amex Credit Card,credit_card
235,2024-11-21,2024,11,November ,4,Thursday ,60.78,Purchase at 76 Station,76 Station,debit,Gas/Fuel,expense,t,Transportation,Chase Credit Card,credit_card
236,2024-11-21,2024,11,November ,4,Thursday ,9.79,Purchase at Peets Coffee,Peets Coffee,debit,Coffee Shops,expense,f,Food,Amex Credit Card,credit_card
227,2024-11-20,2024,11,November ,3,Wednesday,152.43,Purchase at Safeway,Safeway,debit,Groceries,expense,t,Food,Primary Checking,checking
226,2024-11-20,2024,11,November ,3,Wednesday,43.79,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Chase Credit Card,credit_card
228,2024-11-20,2024,11,November ,3,Wednesday,16.72,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Chase Credit Card,credit_card
221,2024-11-19,2024,11,November ,2,Tuesday  ,136.14,Purchase at Target,Target,debit,Groceries,expense,t,Food,Chase Credit Card,credit_card
220,2024-11-19,2024,11,November ,2,Tuesday  ,33.99,Purchase at Generic Merchant,Generic Merchant,debit,Home Maintenance,expense,f,Housing,Amex Credit Card,credit_card
224,2024-11-19,2024,11,November ,2,Tuesday  ,10.80,Purchase at Generic Merchant,Generic Merchant,debit,Personal Care,expense,f,Personal,Chase Credit Card,credit_card
225,2024-11-19,2024,11,November ,2,Tuesday  ,11.55,Purchase at Peets Coffee,Peets Coffee,debit,Coffee Shops,expense,f,Food,Primary Checking,checking
223,2024-11-19,2024,11,November ,2,Tuesday  ,64.18,Purchase at Sushi Palace,Sushi Palace,debit,Restaurants,expense,f,Food,Amex Credit Card,credit_card
222,2024-11-19,2024,11,November ,2,Tuesday  ,53.40,Purchase at Olive Garden,Olive Garden,debit,Restaurants,expense,f,Food,Primary Checking,checking
218,2024-11-18,2024,11,November ,1,Monday   ,112.01,Purchase at Whole Foods,Whole Foods,debit,Groceries,expense,t,Food,Primary Checking,checking
219,2024-11-18,2024,11,November ,1,Monday   ,4.67,Purchase at Local Cafe,Local Cafe,debit,Coffee Shops,expense,f,Food,Primary Checking,checking
217,2024-11-18,2024,11,November ,1,Monday   ,79.31,Purchase at Olive Garden,Olive Garden,debit,Restaurants,expense,f,Food,Amex Credit Card,credit_card
216,2024-11-18,2024,11,November ,1,Monday   ,50.78,Purchase at 76 Station,76 Station,debit,Gas/Fuel,expense,t,Transportation,Primary Checking,checking
215,2024-11-18,2024,11,November ,1,Monday   ,213.55,Purchase at Generic Merchant,Generic Merchant,debit,Medical,expense,t,Healthcare,Chase Credit Card,credit_card
214,2024-11-18,2024,11,November ,1,Monday   ,154.80,Purchase at Target,Target,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
211,2024-11-17,2024,11,November ,0,Sunday   ,212.67,Purchase at Generic Merchant,Generic Merchant,debit,Shopping,expense,f,Shopping,Primary Checking,checking
213,2024-11-17,2024,11,November ,0,Sunday   ,18.54,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Chase Credit Card,credit_card
212,2024-11-17,2024,11,November ,0,Sunday   ,42.80,Purchase at Whole Foods,Whole Foods,debit,Groceries,expense,t,Food,Primary Checking,checking
208,2024-11-17,2024,11,November ,0,Sunday   ,17.44,Purchase at Local Bistro,Local Bistro,debit,Restaurants,expense,f,Food,Amex Credit Card,credit_card
209,2024-11-17,2024,11,November ,0,Sunday   ,9.47,Purchase at Local Cafe,Local Cafe,debit,Coffee Shops,expense,f,Food,Chase Credit Card,credit_card
210,2024-11-17,2024,11,November ,0,Sunday   ,103.47,Purchase at Safeway,Safeway,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
205,2024-11-16,2024,11,November ,6,Saturday ,169.13,Purchase at Target,Target,debit,Groceries,expense,t,Food,Primary Checking,checking
207,2024-11-16,2024,11,November ,6,Saturday ,36.27,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Amex Credit Card,credit_card
206,2024-11-16,2024,11,November ,6,Saturday ,42.48,Purchase at Safeway,Safeway,debit,Groceries,expense,t,Food,Chase Credit Card,credit_card
203,2024-11-15,2024,11,November ,5,Friday   ,84.28,Purchase at Generic Merchant,Generic Merchant,debit,Personal Care,expense,f,Personal,Amex Credit Card,credit_card
204,2024-11-15,2024,11,November ,5,Friday   ,33.93,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Primary Checking,checking
198,2024-11-14,2024,11,November ,4,Thursday ,41.28,Purchase at Pizza Hut,Pizza Hut,debit,Restaurants,expense,f,Food,Chase Credit Card,credit_card
197,2024-11-14,2024,11,November ,4,Thursday ,121.65,Purchase at Safeway,Safeway,debit,Groceries,expense,t,Food,Amex Credit Card,credit_card
196,2024-11-14,2024,11,November ,4,Thursday ,23.98,Purchase at Local Bistro,Local Bistro,debit,Restaurants,expense,f,Food,Chase Credit Card,credit_card
195,2024-11-14,2024,11,November ,4,Thursday ,159.87,Purchase at Target,Target,debit,Groceries,expense,t,Food,Primary Checking,checking
200,2024-11-14,2024,11,November ,4,Thursday ,4.04,Purchase at Peets Coffee,Peets Coffee,debit,Coffee Shops,expense,f,Food,Chase Credit Card,credit_card
201,2024-11-14,2024,11,November ,4,Thursday ,64.40,Purchase at Generic Merchant,Generic Merchant,debit,Home Maintenance,expense,f,Housing,Chase Credit Card,credit_card
202,2024-11-14,2024,11,November ,4,Thursday ,8.02,Purchase at Dunkin,Dunkin,debit,Coffee Shops,expense,f,Food,Primary Checking,checking
199,2024-11-14,2024,11,November ,4,Thursday ,50.20,Purchase at 76 Station,76 Station,debit,Gas/Fuel,expense,t,Transportation,Chase Credit Card,credit_card
190,2024-11-13,2024,11,November ,3,Wednesday,73.04,Purchase at Arco,Arco,debit,Gas/Fuel,expense,t,Transportation,Amex Credit Card,credit_card
189,2024-11-13,2024,11,November ,3,Wednesday,45.96,Purchase at Pizza Hut,Pizza Hut,debit,Restaurants,expense,f,Food,Chase Credit Card,credit_card
194,2024-11-13,2024,11,November ,3,Wednesday,37.40,Purchase at Olive Garden,Olive Garden,debit,Restaurants,expense,f,Food,Primary Checking,checking
193,2024-11-13,2024,11,November ,3,Wednesday,37.95,Purchase at Generic Merchant,Generic Merchant,debit,Entertainment,expense,f,Entertainment,Chase Credit Card,credit_card
